Sofware o fuente;Area de identificacion;Modulo(QUERY);Nombre Query;Modulo(TABLA);Tabla;Nombre tecnico;Nombre completo;Nombre dato;Definición;Tipo de Dato:;Valor Máximo Permitido:;valores permitidos;tipo de ingreso del dato ;Encargado
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Nombre Plan;Vacio;@OK1_EXE_PRENE_HEAD;U_nompla;@OK1_EXE_PRENE_HEAD.U_nompla;vacio;Nombre del plan;Texto;0;Alfanumérico;Automático;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Nombre de Vendedor;Vacio;@OK1_EXE_PRENE_HEAD;U_nomVnd;@OK1_EXE_PRENE_HEAD.U_nomVnd;vacio;Asesor que vende el contrato;Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Numero Contrato;Vacio;@OK1_EXE_PRENE_HEAD;U_numcont;@OK1_EXE_PRENE_HEAD.U_numcont;vacio;Numero del contrato;Texto;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Observaciones;Vacio;@OK1_EXE_PRENE_HEAD;U_observ;@OK1_EXE_PRENE_HEAD.U_observ;vacio;Observaciones y/o Comentarios ;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Origen de Creación;Vacio;@OK1_EXE_PRENE_HEAD;U_Origen;@OK1_EXE_PRENE_HEAD.U_Origen;vacio;Origen de Creación;Texto;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Periodicidad Pago;Vacio;@OK1_EXE_PRENE_HEAD;U_perpag;@OK1_EXE_PRENE_HEAD.U_perpag;vacio;Periodicidad Pago;Texto;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Identid. Del Plan;Vacio;@OK1_EXE_PRENE_HEAD;U_plan;@OK1_EXE_PRENE_HEAD.U_plan;vacio;Identidad Del Plan;Combo;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Código Militar;Vacio;@OK1_EXE_PRENE_HEAD;U_R_CODMIL;@OK1_EXE_PRENE_HEAD.U_R_CODMIL;vacio;Código Militar Asociado del cliente ;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Codigo PIN;Vacio;@OK1_EXE_PRENE_HEAD;U_R_CODREP;@OK1_EXE_PRENE_HEAD.U_R_CODREP;vacio;Numero con el que se identifica el cliente de policía para cobros;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Responsable Facturacion;Vacio;@OK1_EXE_PRENE_HEAD;U_respon;@OK1_EXE_PRENE_HEAD.U_respon;vacio;Responsable Facturacion;Texto;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Sucursal;Vacio;@OK1_EXE_PRENE_HEAD;U_sucur;@OK1_EXE_PRENE_HEAD.U_sucur;vacio;Agencia a la que corresponde el contrato;Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Tipo de Contrato;Vacio;@OK1_EXE_PRENE_HEAD;U_tipCont;@OK1_EXE_PRENE_HEAD.U_tipCont;vacio;Tipo de contrato (NUEVO, CAMBIO, RECUPERADO);Texto;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Tipo De Liquidacion;Vacio;@OK1_EXE_PRENE_HEAD;U_tipliq;@OK1_EXE_PRENE_HEAD.U_tipliq;vacio;Tipo De Liquidacion;Texto;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Valor Mensual;Vacio;@OK1_EXE_PRENE_HEAD;U_valor;@OK1_EXE_PRENE_HEAD.U_valor;vacio;Valor Mensual;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Valor Prenecesidad;Vacio;@OK1_EXE_PRENE_HEAD;U_valorPrenec;@OK1_EXE_PRENE_HEAD.U_valorPrenec;vacio;Valor Prenecesidad;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion/Cartera;EXE PRENECESIDAD;Vendedor;Vacio;@OK1_EXE_PRENE_HEAD;U_vendedor;@OK1_EXE_PRENE_HEAD.U_vendedor;vacio;Vendedor;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Código de cliente/proveedor;Vacio;ORIN;CardCode;ORIN.CardCode;vacio;Código de proveedor;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Nombre de cliente/proveedor;Vacio;ORIN;CardName;ORIN.CardName;vacio;Nombre de proveedor;Texto;0;Alfanumérico;Automático;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Comentarios;Vacio;ORIN;Comments;ORIN.Comments;vacio;Descripcion detallada de la Nota Credito;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Fecha de contabilización;Vacio;ORIN;DocDate;ORIN.DocDate;vacio;Fecha de contabilización;Fecha;0;Fecha;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Número de documento;Vacio;ORIN;DocNum;ORIN.DocNum;vacio;consecutivo del documento;Numérico;0;Numérico;Automático;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Status de documento;Vacio;ORIN;DocStatus;ORIN.DocStatus;vacio;"Estado del documento ""O"" Abieto ""C"" Cerrado";Texto;0;Texto;Automático;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Número de referencia de deudor/acreedor;Vacio;ORIN;NumAtCard;ORIN.NumAtCard;vacio;Número de referencia del documento;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Serie;Vacio;ORIN;Series;ORIN.Series;vacio;Prefijo de la Nota Credito ;Combo;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Empleado del departamento de ventas;Vacio;ORIN;SlpCode;ORIN.SlpCode;vacio;Empleado del departamento de ventas;Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Numero Fac. Venta;Vacio;ORIN;U_addInFa_FVNum;ORIN.U_addInFa_FVNum;vacio;Numero Fac. Venta;Numérico;2147483647;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Serie Fac. Venta;Vacio;ORIN;U_addInFa_FVSerie;ORIN.U_addInFa_FVSerie;vacio;Serie Fac. Venta;Numérico;2147483647;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Link FE;Vacio;ORIN;U_addInFE_LinkFE;ORIN.U_addInFE_LinkFE;vacio;Link FE donde se encuentra alojada la Representacion Grafica;Texto;0;Alfanumérico;Automático;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;CUFE/CUDE;Vacio;ORIN;U_CUFE;ORIN.U_CUFE;vacio;CUDE asignado a la Nota Credito ;Texto;0;Alfanumérico;Automático;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Cédula Fallecido;Vacio;ORIN;U_idFallec;ORIN.U_idFallec;vacio;Cédula Fallecido;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Nombre Fallecido;Vacio;ORIN;U_NomFallec;ORIN.U_NomFallec;vacio;Nombre Fallecido;Texto;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Número solicitud SF;Vacio;ORIN;U_OK1_SF_NSOL;ORIN.U_OK1_SF_NSOL;vacio;Número solicitud Servicio Funerario;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Total del documento;Vacio;ORIN;DocTotal;ORIN.DocTotal;vacio;Total del documento en pesos;Numérico;0;Numérico;Automático;Robinson Ramirez Gerena
Sap hana;Facturacion;Nota Credito de Cliente;Tipo de Nota;Vacio;ORIN;U_TipoNota;ORIN.U_TipoNota;vacio;Seleccion del tipo de la nota crédito, el cual se muestra en el listado de campos de usuario;Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Código de cliente/proveedor;Vacio;OPOR;CardCode;OPOR.CardCode;vacio;Código de proveedor a quien se realiza la compra;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Nombre de cliente/proveedor;Vacio;OPOR;CardName;OPOR.CardName;vacio;Nombre de proveedor a quien se realiza la compra;Texto;0;Alfanumérico;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Persona de contacto;Vacio;OPOR;CntctCode;OPOR.CntctCode;vacio;Persona de contacto del proveedor;Combo;0;Texto;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Comentarios;Vacio;OPOR;Comments;OPOR.Comments;vacio;Descripcion detallada del pedido ;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Fecha de contabilización;Vacio;OPOR;DocDate;OPOR.DocDate;vacio;Fecha de contabilización;Fecha;0;Fecha;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Fecha de vencimiento;Vacio;OPOR;DocDueDate;OPOR.DocDueDate;vacio;Fecha de vencimiento;Fecha;0;Fecha;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Número de documento;Vacio;OPOR;DocNum;OPOR.DocNum;vacio;Número de documento;Numérico;0;Numérico;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Status de documento;Vacio;OPOR;DocStatus;OPOR.DocStatus;vacio;"Status de documento ""O"" Abierto ""C"" Cerrado";Texto;0;Texto;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Clase de documento;Vacio;OPOR;DocType;OPOR.DocType;vacio;"Clase de documento ""Articulo"" ""Servicio""";Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Código de condiciones de pago;Vacio;OPOR;GroupNum;OPOR.GroupNum;vacio;Código de condiciones de pago;Combo;0;Alfanumérico;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Número de referencia de deudor/acreedor;Vacio;OPOR;NumAtCard;OPOR.NumAtCard;vacio;Número de referencia de deudor/acreedor;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Serie;Vacio;OPOR;Series;OPOR.Series;vacio;Tipo de documento ;Combo;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Empleado del departamento de ventas;Vacio;OPOR;SlpCode;OPOR.SlpCode;vacio;Empleado del departamento de ventas;Combo;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Fecha de documento;Vacio;OPOR;TaxDate;OPOR.TaxDate;vacio;Fecha de documento;Fecha;0;Fecha;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Código de cuenta;Vacio;POR1;AcctCode;POR1.AcctCode;vacio;Código de cuenta contable a debitar en el pedido;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Descuento % por línea;Vacio;POR1;DiscPrcnt;POR1.DiscPrcnt;vacio;Descuento % por línea;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Descripción artículo/serv.;Vacio;POR1;Dscription;POR1.Dscription;vacio;Descripción artículo o servicio;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Total bruto;Vacio;POR1;GTotal;POR1.GTotal;vacio;Total bruto;Numérico;0;Numérico;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Número de artículo;Vacio;POR1;ItemCode;POR1.ItemCode;vacio;Número de artículo inventario;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Norma de reparto;Vacio;POR1;OcrCode;POR1.OcrCode;vacio;Centro de Costo;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Código del cálculo del costo 2;Vacio;POR1;OcrCode2;POR1.OcrCode2;vacio;Sub Centro de Costo;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Precio unitario;Vacio;POR1;PriceBefDi;POR1.PriceBefDi;vacio;Precio unitario;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Cantidad;Vacio;POR1;Quantity;POR1.Quantity;vacio;Cantidad;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Indicador de impuestos;Vacio;POR1;TaxCode;POR1.TaxCode;vacio;Indicador de impuesto de IVA ;Combo;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Código de unidad de medida;Vacio;POR1;UomCode;POR1.UomCode;vacio;Código de unidad de medida;Texto;0;Texto;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Pedido;Impuesto total;Vacio;POR1;VatSum;POR1.VatSum;vacio;Total valor Calculado por el % de IVA;Numérico;0;Numérico;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Código de cliente/proveedor;Vacio;OPND;CardCode;OPND.CardCode;vacio;Código de proveedor;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Nombre de cliente/proveedor;Vacio;OPND;CardName;OPND.CardName;vacio;Nombre de proveedor;Texto;0;Alfanumérico;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Persona de contacto;Vacio;OPND;CntctCode;OPND.CntctCode;vacio;Persona de contacto del proveedor;Combo;0;Texto;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Comentarios;Vacio;OPND;Comments;OPND.Comments;vacio;Descripcion detallada del pedido ;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Fecha de contabilización;Vacio;OPND;DocDate;OPND.DocDate;vacio;Fecha de contabilización;Fecha;0;Fecha;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Fecha de vencimiento;Vacio;OPND;DocDueDate;OPND.DocDueDate;vacio;Fecha de vencimiento;Fecha;0;Fecha;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Número de documento;Vacio;OPND;DocNum;OPND.DocNum;vacio;Número de documento;Numérico;0;Numérico;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Status de documento;Vacio;OPND;DocStatus;OPND.DocStatus;vacio;"Status de documento ""O"" Abierto ""C"" Cerrado";Texto;0;Texto;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Clase de documento;Vacio;OPND;DocType;OPND.DocType;vacio;"Clase de documento ""Articulo"" ""Servicio""";Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Código de condiciones de pago;Vacio;OPND;GroupNum;OPND.GroupNum;vacio;Código de condiciones de pago;Combo;0;Alfanumérico;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Número de referencia del SN;Vacio;OPND;NumAtCard;OPND.NumAtCard;vacio;Número de referencia de deudor/acreedor;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Serie;Vacio;OPND;Series;OPND.Series;vacio;Tipo de documento ;Combo;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Fecha de documento;Vacio;OPND;TaxDate;OPND.TaxDate;vacio;Fecha de documento;Fecha;0;Fecha;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Código de cuenta;Vacio;PDN1;AcctCode;PDN1.AcctCode;vacio;Cuenta mayor Plan de Cuentas;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Descuento % por línea;Vacio;PDN1;DiscPrcnt;PDN1.DiscPrcnt;vacio;Descuento % por línea;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Descripción artículo/serv.;Vacio;PDN1;Dscription;PDN1.Dscription;vacio;Descripción artículo o servicio;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Total bruto;Vacio;PDN1;GTotal;PDN1.GTotal;vacio;Total bruto;Numérico;0;Numérico;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Número de artículo;Vacio;PDN1;ItemCode;PDN1.ItemCode;vacio;Número de artículo inventario;Combo;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Norma de reparto;Vacio;PDN1;OcrCode;PDN1.OcrCode;vacio;Centro de Costo;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Código del cálculo del costo 2;Vacio;PDN1;OcrCode2;PDN1.OcrCode2;vacio;Sub Centro de Costo;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Precio unitario;Vacio;PDN1;PriceBefDi;PDN1.PriceBefDi;vacio;Precio unitario;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Cantidad;Vacio;PDN1;Quantity;PDN1.Quantity;vacio;Cantidad;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Indicador de impuestos;Vacio;PDN1;TaxCode;PDN1.TaxCode;vacio;Indicador de impuesto de IVA ;Combo;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Código de unidad de medida;Vacio;PDN1;UomCode;PDN1.UomCode;vacio;Código de unidad de medida;Texto;0;Texto;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Entrada de Mercancia;Impuesto total;Vacio;PDN1;VatSum;PDN1.VatSum;vacio;Total valor Calculado por el % de IVA;Numérico;0;Numérico;Automático;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Proveedor predeterminado;Vacio;OITM;CardCode;OITM.CardCode;vacio;Proveedor predeterminado;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Fijar cuentas de mayor según;Vacio;OITM;GLMethod;OITM.GLMethod;vacio;Fijar cuentas de mayor según;Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Artículo de inventario;Vacio;OITM;InvntItem;OITM.InvntItem;vacio;Artículo de inventario;Texto;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Número de artículo;Vacio;OITM;ItemCode;OITM.ItemCode;vacio;Número de artículo inventario;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Descripción del artículo;Vacio;OITM;ItemName;OITM.ItemName;vacio;Descripción del artículo;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Clase de artículo;Vacio;OITM;ItemType;OITM.ItemType;vacio;Clase de artículo;Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Grupo de artículos;Vacio;OITM;ItmsGrpCod;OITM.ItmsGrpCod;vacio;Grupo de artículos;Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Artículo de compra;Vacio;OITM;PrchseItem;OITM.PrchseItem;vacio;Artículo de compra;Texto;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Artículo venta;Vacio;OITM;SellItem;OITM.SellItem;vacio;Artículo venta;Texto;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Certificación Gastos;Vacio;OITM;U_certGas;OITM.U_certGas;vacio;Certificación Gastos;Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Destino Final;Vacio;OITM;U_destFinal;OITM.U_destFinal;vacio;Destino Final;Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Auxilio;Vacio;OITM;U_OK1_SF_AUX;OITM.U_OK1_SF_AUX;vacio;Auxilio;Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Calificación;Vacio;OITM;U_OK1_SF_CALIF;OITM.U_OK1_SF_CALIF;vacio;Calificación;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Ciudad;Vacio;OITM;U_OK1_SF_CIUDAD;OITM.U_OK1_SF_CIUDAD;vacio;Ciudad;Texto;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Elemento;Vacio;OITM;U_OK1_SF_ELEM;OITM.U_OK1_SF_ELEM;vacio;Elemento;Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Orden de compra Obligatoria;Vacio;OITM;U_OK1_SF_ObligaOC;OITM.U_OK1_SF_ObligaOC;vacio;Orden de compra Obligatoria;Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Compras;Dato Maestro de Articulo;Grupo de unidades de medida;Vacio;OITM;UgpEntry;OITM.UgpEntry;vacio;Grupo de unidades de medida;Combo;0;Texto;Humano;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Dirección;Vacio;OVPM;Address;OVPM.Address;vacio;Dirección;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Código de deudor/acreedor;Vacio;OVPM;CardCode;OVPM.CardCode;vacio;Código de cliente/proveedor;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Nombre de deudor/acreedor;Vacio;OVPM;CardName;OVPM.CardName;vacio;Nombre de deudor/acreedor;Texto;0;Alfanumérico;Automático;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Comentarios;Vacio;OVPM;Comments;OVPM.Comments;vacio;Comentarios;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Referencia de contador;Vacio;OVPM;CounterRef;OVPM.CounterRef;vacio;Referencia de contador;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Fecha de contabilización;Vacio;OVPM;DocDate;OVPM.DocDate;vacio;Fecha de contabilización;Fecha;0;Fecha;Humano;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Fecha de vencimiento;Vacio;OVPM;DocDueDate;OVPM.DocDueDate;vacio;Fecha de vencimiento;Fecha;0;Fecha;Humano;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Número de documento;Vacio;OVPM;DocNum;OVPM.DocNum;vacio;Número de documento;Numérico;0;Numérico;Automático;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Total del documento;Vacio;OVPM;DocTotal;OVPM.DocTotal;vacio;Total del documento;Numérico;0;Numérico;Automático;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Comentarios;Vacio;OVPM;JrnlMemo;OVPM.JrnlMemo;vacio;Comentarios;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Serie;Vacio;OVPM;Series;OVPM.Series;vacio;Tipo de documento ;Combo;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Fecha de documento;Vacio;OVPM;TaxDate;OVPM.TaxDate;vacio;Fecha de documento;Fecha;0;Fecha;Humano;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Número de operación;Vacio;OVPM;TransId;OVPM.TransId;vacio;Número de operación;Numérico;0;Numérico;Automático;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Cuenta de transferencia;Vacio;OVPM;TrsfrAcct;OVPM.TrsfrAcct;vacio;Cuenta de transferencia;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Fecha de transferencia;Vacio;OVPM;TrsfrDate;OVPM.TrsfrDate;vacio;Fecha de transferencia;Fecha;0;Fecha;Humano;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Utilización;Vacio;OVPM;TrsfrRef;OVPM.TrsfrRef;vacio;Utilización;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Tesoreria;Pagos Efectuados;Valor Pagado;Vacio;OVPM;U_ValorPagado;OVPM.U_ValorPagado;vacio;Valor Pagado;Numérico;0;Numérico;Humano;Robinson Ramirez Gerena
Sap hana;Contabilidad;Factura de Proveedores;Código de cliente/proveedor;Vacio;OPCH;CardCode;OPCH.CardCode;vacio;Código de cliente/proveedor;Texto;0;Alfanumérico;Humano;Robinson Ramirez Gerena
Sap hana;Contabilidad;Factura de Proveedores;Nombre de cliente/proveedor;Vacio;OPCH;CardName;OPCH.CardName;vacio;Nombre de cliente/proveedor;Texto;0;Alfanumérico;Automático;Robinson Ramirez Gerena
Sap hana;Contabilidad;Factura de Proveedores;Persona de contacto;Vacio;OPCH;CntctCode;OPCH.CntctCode;vacio;Persona de contacto del proveedor;Combo;0;Texto;Automático;Robinson Ramirez Gerena
